measure_name,location_id,location_name,sex_id,sex_name,age_group_id,age_group_name,year_id,val,upper,lower
Age-Standardized Smoking Prevalence,93,Sweden,3,Both,29,15+ years,2016,0.132813138,0.142233523,0.124167396
Age-Standardized Smoking Prevalence,93,Sweden,1,Male,29,15+ years,2017,0.122809017,0.13254566,0.113231075
Age-Standardized Smoking Prevalence,93,Sweden,2,Female,29,15+ years,2017,0.142621898,0.161285977,0.126895812
Age-Standardized Smoking Prevalence,93,Sweden,3,Both,29,15+ years,2017,0.132539425,0.142937244,0.123363832
Age-Standardized Smoking Prevalence,93,Sweden,1,Male,29,15+ years,2018,0.123181715,0.133578736,0.112938771
Age-Standardized Smoking Prevalence,93,Sweden,2,Female,29,15+ years,2018,0.143133326,0.163386663,0.126087884
Age-Standardized Smoking Prevalence,93,Sweden,3,Both,29,15+ years,2018,0.132972218,0.144290173,0.123054065
Age-Standardized Smoking Prevalence,93,Sweden,1,Male,29,15+ years,2019,0.123701591,0.134920537,0.112817695
Age-Standardized Smoking Prevalence,93,Sweden,2,Female,29,15+ years,2019,0.14398982,0.165271864,0.125656394
Age-Standardized Smoking Prevalence,93,Sweden,3,Both,29,15+ years,2019,0.133642255,0.145593577,0.122687854
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,1990,0.382608548,0.389744639,0.375827609
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,1990,0.288151161,0.296003494,0.279726678
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,1990,0.334036986,0.339575386,0.328605952
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,1991,0.384200578,0.390691023,0.378105065
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,1991,0.28924132,0.296863106,0.281481354
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,1991,0.335479704,0.340561331,0.330429318
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,1992,0.385566826,0.391655615,0.379486421
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,1992,0.29028548,0.297809414,0.282605502
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,1992,0.336781286,0.3418344,0.331848336
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,1993,0.387458316,0.393071808,0.381875093
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,1993,0.291905156,0.299314391,0.284758594
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,1993,0.338617194,0.343366369,0.334052638
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,1994,0.388799163,0.394399886,0.383061771
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,1994,0.293301489,0.3006182,0.285888806
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,1994,0.340050615,0.344862696,0.335507761
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,1995,0.389429153,0.394963157,0.383887414
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,1995,0.294372531,0.30165069,0.287025728
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,1995,0.340950186,0.345680086,0.33651431
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,1996,0.38960079,0.395448809,0.383694069
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,1996,0.295047734,0.30256694,0.287589791
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,1996,0.341408655,0.346018424,0.336636792
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,1997,0.388719193,0.394887628,0.382709924
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,1997,0.294804389,0.302639202,0.287005706
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,1997,0.340871399,0.345591551,0.335872504
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,1998,0.386362405,0.392653687,0.379976543
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,1998,0.293197579,0.30139311,0.284434724
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,1998,0.338911765,0.343772065,0.333402828
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,1999,0.381480002,0.387947282,0.374913779
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,1999,0.289362446,0.297926583,0.27998205
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,1999,0.334578455,0.339735609,0.328487094
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2000,0.374008838,0.380931693,0.366968457
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2000,0.283290048,0.292305767,0.273143534
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2000,0.327827477,0.333578664,0.321413279
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2001,0.365293332,0.372653869,0.357466069
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2001,0.276115062,0.28581404,0.26589062
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2001,0.319915251,0.326245762,0.313169569
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2002,0.356416211,0.364292141,0.347822823
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2002,0.268908224,0.279402136,0.258040338
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2002,0.311922353,0.318976608,0.30504777
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2003,0.34672525,0.355627899,0.337361968
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2003,0.261442708,0.272903232,0.250145201
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2003,0.303407316,0.311099023,0.296279442
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2004,0.337950119,0.34778648,0.327909676
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2004,0.255019098,0.268256812,0.242661955
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2004,0.295874245,0.304548436,0.28764947
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2005,0.330506361,0.341763314,0.319298755
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2005,0.249940547,0.264907667,0.236650636
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2005,0.289679063,0.299573007,0.280674949
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2006,0.324184162,0.336031616,0.311899714
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2006,0.24609444,0.262326916,0.231431838
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2006,0.284666392,0.295466559,0.27494334
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2007,0.318795072,0.332236695,0.305306733
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2007,0.243244533,0.261374977,0.226349967
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2007,0.280625852,0.292383272,0.270162408
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2008,0.3143526,0.329179962,0.300140267
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2008,0.241230044,0.261444358,0.223069986
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2008,0.277479987,0.289927555,0.266356702
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2009,0.310626653,0.326386616,0.296074417
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2009,0.239813536,0.261652501,0.220563073
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2009,0.274996232,0.287898343,0.262336141
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2010,0.307399177,0.324049705,0.29206232
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2010,0.238761758,0.261148351,0.21842789
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2010,0.272934107,0.286173012,0.260203137
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2011,0.304611731,0.321739944,0.288537479
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2011,0.237908751,0.260760623,0.216854902
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2011,0.271183017,0.284982278,0.258361959
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2012,0.301968631,0.319694457,0.28549249
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2012,0.236960842,0.260830706,0.214904319
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2012,0.269438504,0.283399615,0.255338968
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2013,0.299654197,0.317951012,0.283081311
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2013,0.23613719,0.260234598,0.212971765
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2013,0.267915103,0.282374395,0.253236144
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2014,0.297427306,0.315590245,0.280537426
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2014,0.235202283,0.258851558,0.211752889
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2014,0.266375689,0.281111301,0.250993286
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2015,0.29558991,0.313686398,0.278243772
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2015,0.234438428,0.25873756,0.211033566
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2015,0.265117867,0.280459663,0.249306456
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2016,0.294212019,0.312250089,0.276255349
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2016,0.233892298,0.259178654,0.209921183
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2016,0.264200526,0.279754779,0.248057465
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2017,0.293420084,0.311904516,0.274550637
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2017,0.233673364,0.260049297,0.208731585
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2017,0.263740459,0.279942193,0.248010589
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2018,0.293026664,0.31179599,0.273707994
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2018,0.233637789,0.261696064,0.208191257
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2018,0.263562558,0.280413073,0.248011999
Age-Standardized Smoking Prevalence,94,Switzerland,1,Male,29,15+ years,2019,0.292607598,0.312343511,0.272315753
Age-Standardized Smoking Prevalence,94,Switzerland,2,Female,29,15+ years,2019,0.233567873,0.262989957,0.20671866
Age-Standardized Smoking Prevalence,94,Switzerland,3,Both,29,15+ years,2019,0.263349236,0.28070847,0.247128647
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,1990,0.338226987,0.343664635,0.333076158
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,1990,0.315154223,0.320333676,0.309115982
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,1990,0.325879913,0.329649921,0.322152369
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,1991,0.334669508,0.339884153,0.329638493
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,1991,0.311677429,0.316805037,0.306210439
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,1991,0.322412041,0.325905374,0.318908814
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,1992,0.331842024,0.336525963,0.327066561
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,1992,0.308821644,0.314266665,0.303467914
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,1992,0.31961673,0.322998242,0.316174703
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,1993,0.329790632,0.334452644,0.325512306
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,1993,0.307068683,0.312473878,0.301809801
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,1993,0.317762049,0.321248981,0.314251502
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,1994,0.328034248,0.332336268,0.323945463
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,1994,0.306285226,0.311386959,0.301203173
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,1994,0.316546597,0.31996316,0.313200818
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,1995,0.325828758,0.330118354,0.321916643
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,1995,0.305771136,0.310865981,0.300912977
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,1995,0.315256639,0.318686065,0.312144134
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,1996,0.322754039,0.327086281,0.318600488
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,1996,0.304874802,0.309711699,0.300303318
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,1996,0.313349081,0.316614705,0.310160202
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,1997,0.319034505,0.323026478,0.314894249
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,1997,0.303342544,0.308147563,0.298848675
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,1997,0.310801288,0.313918383,0.307393966
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,1998,0.314934343,0.318990533,0.310779462
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,1998,0.300994511,0.305535667,0.296179891
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,1998,0.3076474,0.310760911,0.304246567
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,1999,0.310054281,0.313873482,0.30600085
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,1999,0.297174885,0.301771153,0.292678575
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,1999,0.30335604,0.306482733,0.300124131
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,2000,0.30461616,0.308592514,0.300792811
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,2000,0.291570162,0.295908013,0.287558219
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,2000,0.29787649,0.300780094,0.294894663
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,2001,0.298741759,0.302355033,0.295157968
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,2001,0.284175106,0.288458169,0.280211168
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,2001,0.291268735,0.294077497,0.288356954
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,2002,0.293118808,0.296663419,0.289583057
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,2002,0.276063257,0.280067286,0.27223163
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,2002,0.284416965,0.287217767,0.281565361
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,2003,0.287681697,0.291285056,0.284074112
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,2003,0.267716998,0.271559874,0.263576255
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,2003,0.277536943,0.280251049,0.274639903
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,2004,0.283270356,0.287000576,0.279723929
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,2004,0.260630162,0.264461548,0.256463413
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,2004,0.271800839,0.274438309,0.268987348
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,2005,0.28042414,0.284093509,0.276770728
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,2005,0.255839146,0.259765119,0.251671402
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,2005,0.267998468,0.270686899,0.265304867
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,2006,0.279076386,0.283063934,0.275246289
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,2006,0.253796323,0.257925614,0.249775564
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,2006,0.266325592,0.269272315,0.263623397
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,2007,0.279038508,0.283141737,0.274937288
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,2007,0.254211093,0.258985324,0.249650885
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,2007,0.266535408,0.269545633,0.263438734
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,2008,0.279682183,0.283789908,0.27538644
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,2008,0.255700085,0.26077713,0.25101186
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,2008,0.267627462,0.270867668,0.264385833
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,2009,0.279357947,0.283926603,0.274718433
Age-Standardized Smoking Prevalence,95,United Kingdom,2,Female,29,15+ years,2009,0.255700391,0.261120824,0.250561383
Age-Standardized Smoking Prevalence,95,United Kingdom,3,Both,29,15+ years,2009,0.267494082,0.271063644,0.264024723
Age-Standardized Smoking Prevalence,95,United Kingdom,1,Male,29,15+ years,2010,0.276832033,0.281878331,0.271499445
